0,17/04/2018 16:30:51,false 
0,17/04/2018 16:30:52,false 
0,17/04/2018 16:30:53,false 
0,17/04/2018 16:30:54,false 
0,17/04/2018 16:30:56,false 
0,17/04/2018 16:30:57,false 
0,17/04/2018 16:30:58,false 
0,17/04/2018 16:30:59,false 
0,17/04/2018 16:31:00,false 
0,17/04/2018 16:31:01,false 
0,17/04/2018 16:31:02,false 
0,17/04/2018 16:31:03,false 
0,17/04/2018 16:31:04,false 
0,17/04/2018 16:31:05,false 
0,17/04/2018 16:31:06,false 
0,17/04/2018 16:31:07,false 
0,17/04/2018 16:31:08,false 
0,17/04/2018 16:31:09,false 
0,17/04/2018 16:31:10,false 
0,17/04/2018 16:31:11,false 
0,17/04/2018 16:31:12,false 
0,17/04/2018 16:31:13,false 
0,17/04/2018 16:31:14,false 
0,17/04/2018 16:31:15,false 
0,17/04/2018 16:31:17,false 
0,17/04/2018 16:31:18,false 
0,17/04/2018 16:31:19,false 
0,17/04/2018 16:31:20,false 
0,17/04/2018 16:31:21,false 
0,17/04/2018 16:31:22,false 
0,17/04/2018 16:31:23,false 
0,17/04/2018 16:31:24,false 
0,17/04/2018 16:31:25,false 
0,17/04/2018 16:31:26,false 
0,17/04/2018 16:31:27,false 
0,17/04/2018 16:31:28,false 
0,17/04/2018 16:31:29,false 
0,17/04/2018 16:31:30,false 
0,17/04/2018 16:31:31,false 
0,17/04/2018 16:31:32,false 
0,17/04/2018 16:31:33,false 
0,17/04/2018 16:31:34,false 
0,17/04/2018 16:31:36,false 
0,17/04/2018 16:31:37,false 
0,17/04/2018 16:31:38,false 
0,17/04/2018 16:31:39,false 
0,17/04/2018 16:31:40,false 
0,17/04/2018 16:31:41,false 
0,17/04/2018 16:31:42,false 
0,17/04/2018 16:31:43,false 
0,17/04/2018 16:31:44,false 
0,17/04/2018 16:31:45,false 
0,17/04/2018 16:31:46,false 
0,17/04/2018 16:31:47,false 
0,17/04/2018 16:31:48,false 
0,17/04/2018 16:31:49,false 
0,17/04/2018 16:31:50,false 
0,17/04/2018 16:31:51,false 
0,17/04/2018 16:31:52,false 
0,17/04/2018 16:31:53,false 
0,17/04/2018 16:31:54,false 
0,17/04/2018 16:31:56,false 
0,17/04/2018 16:31:57,false 
0,17/04/2018 16:31:58,false 
0,17/04/2018 16:31:59,false 
