0,12/04/2018 14:03:12 
1,12/04/2018 14:03:13 
9,12/04/2018 14:03:14 
9,12/04/2018 14:03:16 
9,12/04/2018 14:03:17 
9,12/04/2018 14:03:18 
9,12/04/2018 14:03:19 
9,12/04/2018 14:03:20 
9,12/04/2018 14:03:21 
9,12/04/2018 14:03:22 
9,12/04/2018 14:03:23 
9,12/04/2018 14:03:24 
13,12/04/2018 14:03:25 
13,12/04/2018 14:03:26 
13,12/04/2018 14:03:27 
13,12/04/2018 14:03:28 
13,12/04/2018 14:03:29 
13,12/04/2018 14:03:30 
13,12/04/2018 14:03:32 
13,12/04/2018 14:03:33 
13,12/04/2018 14:03:34 
13,12/04/2018 14:03:35 
13,12/04/2018 14:03:36 
13,12/04/2018 14:03:37 
13,12/04/2018 14:03:38 
13,12/04/2018 14:03:39 
13,12/04/2018 14:03:40 
13,12/04/2018 14:03:41 
13,12/04/2018 14:03:42 
13,12/04/2018 14:03:43 
13,12/04/2018 14:03:45 
13,12/04/2018 14:03:46 
13,12/04/2018 14:03:47 
13,12/04/2018 14:03:48 
13,12/04/2018 14:03:49 
13,12/04/2018 14:03:50 
13,12/04/2018 14:03:51 
13,12/04/2018 14:03:52 
13,12/04/2018 14:03:53 
13,12/04/2018 14:03:54 
13,12/04/2018 14:03:55 
13,12/04/2018 14:03:56 
13,12/04/2018 14:03:57 
13,12/04/2018 14:03:58 
13,12/04/2018 14:03:59 
13,12/04/2018 14:04:00 
13,12/04/2018 14:04:02 
13,12/04/2018 14:04:03 
13,12/04/2018 14:04:04 
13,12/04/2018 14:04:05 
13,12/04/2018 14:04:06 
13,12/04/2018 14:04:07 
13,12/04/2018 14:04:08 
13,12/04/2018 14:04:09 
13,12/04/2018 14:04:10 
13,12/04/2018 14:04:11 
13,12/04/2018 14:04:12 
13,12/04/2018 14:04:13 
13,12/04/2018 14:04:14 
13,12/04/2018 14:04:15 
13,12/04/2018 14:04:17 
13,12/04/2018 14:04:18 
13,12/04/2018 14:04:19 
13,12/04/2018 14:04:20 
13,12/04/2018 14:04:21 
13,12/04/2018 14:04:22 
13,12/04/2018 14:04:23 
13,12/04/2018 14:04:24 
13,12/04/2018 14:04:25 
13,12/04/2018 14:04:26 
13,12/04/2018 14:04:27 
13,12/04/2018 14:04:28 
13,12/04/2018 14:04:29 
13,12/04/2018 14:04:30 
13,12/04/2018 14:04:32 
13,12/04/2018 14:04:33 
13,12/04/2018 14:04:34 
13,12/04/2018 14:04:35 
13,12/04/2018 14:04:36 
13,12/04/2018 14:04:37 
13,12/04/2018 14:04:38 
13,12/04/2018 14:04:39 
13,12/04/2018 14:04:40 
13,12/04/2018 14:04:41 
13,12/04/2018 14:04:42 
13,12/04/2018 14:04:43 
13,12/04/2018 14:04:45 
13,12/04/2018 14:04:46 
13,12/04/2018 14:04:47 
13,12/04/2018 14:04:48 
13,12/04/2018 14:04:49 
13,12/04/2018 14:04:50 
13,12/04/2018 14:04:51 
13,12/04/2018 14:04:52 
13,12/04/2018 14:04:53 
13,12/04/2018 14:04:54 
13,12/04/2018 14:04:55 
13,12/04/2018 14:04:56 
13,12/04/2018 14:04:57 
13,12/04/2018 14:04:58 
13,12/04/2018 14:04:59 
13,12/04/2018 14:05:01 
13,12/04/2018 14:05:02 
13,12/04/2018 14:05:03 
13,12/04/2018 14:05:04 
13,12/04/2018 14:05:05 
13,12/04/2018 14:05:06 
13,12/04/2018 14:05:07 
13,12/04/2018 14:05:08 
13,12/04/2018 14:05:09 
13,12/04/2018 14:05:10 
13,12/04/2018 14:05:11 
13,12/04/2018 14:05:12 
13,12/04/2018 14:05:14 
13,12/04/2018 14:05:15 
13,12/04/2018 14:05:16 
13,12/04/2018 14:05:17 
13,12/04/2018 14:05:18 
13,12/04/2018 14:05:19 
13,12/04/2018 14:05:20 
13,12/04/2018 14:05:21 
13,12/04/2018 14:05:22 
13,12/04/2018 14:05:23 
13,12/04/2018 14:05:24 
13,12/04/2018 14:05:25 
13,12/04/2018 14:05:27 
13,12/04/2018 14:05:28 
13,12/04/2018 14:05:29 
13,12/04/2018 14:05:30 
13,12/04/2018 14:05:31 
13,12/04/2018 14:05:32 
13,12/04/2018 14:05:33 
13,12/04/2018 14:05:34 
13,12/04/2018 14:05:35 
13,12/04/2018 14:05:36 
13,12/04/2018 14:05:37 
13,12/04/2018 14:05:38 
13,12/04/2018 14:05:39 
13,12/04/2018 14:05:41 
13,12/04/2018 14:05:42 
13,12/04/2018 14:05:43 
13,12/04/2018 14:05:44 
13,12/04/2018 14:05:45 
13,12/04/2018 14:05:46 
13,12/04/2018 14:05:47 
13,12/04/2018 14:05:48 
13,12/04/2018 14:05:49 
13,12/04/2018 14:05:50 
13,12/04/2018 14:05:51 
13,12/04/2018 14:05:52 
13,12/04/2018 14:05:53 
13,12/04/2018 14:05:54 
13,12/04/2018 14:05:56 
13,12/04/2018 14:05:57 
13,12/04/2018 14:05:58 
13,12/04/2018 14:05:59 
13,12/04/2018 14:06:00 
13,12/04/2018 14:06:01 
13,12/04/2018 14:06:02 
13,12/04/2018 14:06:03 
13,12/04/2018 14:06:04 
13,12/04/2018 14:06:05 
13,12/04/2018 14:06:06 
13,12/04/2018 14:06:07 
13,12/04/2018 14:06:08 
13,12/04/2018 14:06:10 
13,12/04/2018 14:06:11 
13,12/04/2018 14:06:12 
13,12/04/2018 14:06:13 
13,12/04/2018 14:06:14 
13,12/04/2018 14:06:15 
13,12/04/2018 14:06:16 
13,12/04/2018 14:06:17 
13,12/04/2018 14:06:18 
13,12/04/2018 14:06:19 
13,12/04/2018 14:06:20 
13,12/04/2018 14:06:21 
13,12/04/2018 14:06:22 
13,12/04/2018 14:06:23 
13,12/04/2018 14:06:25 
13,12/04/2018 14:06:26 
13,12/04/2018 14:06:27 
13,12/04/2018 14:06:28 
13,12/04/2018 14:06:29 
13,12/04/2018 14:06:30 
13,12/04/2018 14:06:31 
13,12/04/2018 14:06:32 
13,12/04/2018 14:06:33 
13,12/04/2018 14:06:34 
13,12/04/2018 14:06:35 
13,12/04/2018 14:06:36 
13,12/04/2018 14:06:37 
