0,17/04/2018 16:30:57,true 
0,17/04/2018 16:30:58,true 
0,17/04/2018 16:31:00,true 
0,17/04/2018 16:31:01,true 
0,17/04/2018 16:31:03,true 
0,17/04/2018 16:31:04,true 
0,17/04/2018 16:31:05,true 
0,17/04/2018 16:31:07,true 
0,17/04/2018 16:31:08,true 
0,17/04/2018 16:31:10,true 
0,17/04/2018 16:31:11,true 
0,17/04/2018 16:31:13,true 
0,17/04/2018 16:31:14,true 
0,17/04/2018 16:31:15,true 
0,17/04/2018 16:31:17,true 
0,17/04/2018 16:31:18,true 
0,17/04/2018 16:31:20,true 
0,17/04/2018 16:31:21,true 
0,17/04/2018 16:31:23,true 
0,17/04/2018 16:31:24,true 
0,17/04/2018 16:31:26,true 
0,17/04/2018 16:31:27,true 
0,17/04/2018 16:31:28,true 
0,17/04/2018 16:31:30,true 
0,17/04/2018 16:31:31,true 
0,17/04/2018 16:31:33,true 
0,17/04/2018 16:31:34,true 
0,17/04/2018 16:31:35,true 
0,17/04/2018 16:31:37,true 
0,17/04/2018 16:31:38,true 
0,17/04/2018 16:31:40,true 
0,17/04/2018 16:31:41,true 
0,17/04/2018 16:31:43,true 
0,17/04/2018 16:31:44,true 
0,17/04/2018 16:31:46,true 
0,17/04/2018 16:31:47,true 
0,17/04/2018 16:31:48,true 
0,17/04/2018 16:31:50,true 
0,17/04/2018 16:31:51,true 
0,17/04/2018 16:31:53,true 
0,17/04/2018 16:31:54,true 
0,17/04/2018 16:31:55,true 
0,17/04/2018 16:31:57,true 
0,17/04/2018 16:31:58,true 
